"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"65","Aubrey Plaza to star in Francis Ford Coppola&#039;s &#039;Megalopolis&#039; ","1661238231000","The film, a passion project of Coppola, will begin production later this year","https://www.thehindu.com/entertainment/movies/aubrey-plaza-to-star-in-francis-ford-coppolas-megalopolis/article65800621.ece","57","ENTERTAINMENT"
"66","‘It takes time to reveal its profundity’: our music critic reviews the sound of Nasa’s black hole","1661263616000","(Nasa Recordings)The space agency’s release of noise from 200m light years away has been compared to everything from Pink Floyd to Björk. Here’s what a professional reviewer made of itAs has become the wont of major artists, the debut from the Black Hole dropped so suddenly on Sunday that it might as well have landed from outer space. Which, er, in fact it did. Nasa’s recording of rumbling sound waves from the Perseus galaxy cluster, 200m light years away, sounds, on first hearing, like a lot of submerged wailing – or indeed whales – but like many a classic, takes time to reveal its true complexity and profundity. The 34-second recording is a mantra-like loop or cycle, suggesting the influence of the 1970s German Krautrock bands Neu! and Can, and their gospel of repetition in music.The sounds – striking, eerie, disturbing but strangely soothing and balm-like – have been compared to Björk but will also be recognisable to anyone familiar with Brian Eno’s 1983 ambient colossus Apollo: Atmospheres and Soundtracks, which has obviously struck a chord in the outer limits. Strikingly, Nasa’s recording sounds absolutely nothing like Muse’s 2006 epic Supermassive Black Hole, a song that has long been the authority on these things, but now suddenly sounds like the work of a funky three-piece rock band from Teignmouth, rather than prophets of the space-time continuum. One Twitter user has compared the real Black Hole to Pink Floyd’s spacious 1971 masterpiece Echoes, but conceptually, it’s perhaps more in the spirit of their 1968 psychedelic era opus A Saucerful of Secrets. After all, what is a black hole if not a cavernous deep space, which contains all sorts of mysteries and inner meanings? Continue reading...","https://www.theguardian.com/music/2022/aug/23/it-takes-time-to-reveal-its-profundity-our-music-critic-reviews-the-sound-of-nasas-black-hole","58","ENTERTAINMENT"
"67","‘I’m a roads scholar!’: Marty Stuart’s five decades at the country university","1661238062000","Since joining his first band aged 12, Stuart has played with the likes of Johnny Cash and the Byrds and is now building a country music museum. He explains the roots of his lifelong passionWhen Roger McGuinn and Chris Hillman honoured the 50th anniversary of the Byrds’ 1968 album Sweetheart of the Rodeo by touring it for the first time, there was only one man who could lead their backing band: Marty Stuart. When Ken Burns began filming 2019’s Country Music documentary series, it was Stuart who guided the director through the genre. From Porter Wagoner to Johnny Cash, many Nashville icons have called on Stuart to play with them. Stuart is country’s ruling polymath – a musician whose skill on guitar and mandolin is matched by his encyclopaedic knowledge and vast enthusiasm.If you only go to one country music concert, then let it be Marty Stuart’s – he’s about to tour the UK for the first time in five years, so the opportunity awaits. “I like playing the UK,” says Stuart. “First of all, I think there is an appreciation for authentic country music over there that sometimes gets lost in America. I love your knowledge of what we do play, of the roots of our music.” Continue reading...","https://www.theguardian.com/music/2022/aug/23/im-a-roads-scholar-marty-stuarts-five-decades-at-the-country-university","59","ENTERTAINMENT"
"68","Rapper’s delight or weapons-grade nonsense? The app that uses AI to help MCs bust a rhyme","1661238004000","New tech is promising to take rap artists to new lyrical heights. But will its algorithm be able to handle our novice writer’s rubbish rhymes?I may be many things, but I’m not a rapper. I discover this when I’m asked to freestyle a few verses on a visit to London’s Abbey Road recording studios. Immediately lines from famous rappers flood into my head – some classic Biggie, a few Young Thug yelps, the theme to The Fresh Prince of Bel-Air – but I’ve got to think up something original.Out of desperation, I decide to rap about my morning routine. Adopting a slow pace and simple rhyme scheme that even the Sugarhill Gang would disdain, I begin: “I wake up at seven and I brush my teeth.” Already I am at a loss. What rhymes with “teeth”? Panicking, I look at the computer in front of me, which is running a demo of iRap, AI software built to assist lyric writing in real time. It has been transcribing my words and offers possible rhymes I might want to use: “heath, sheath, underneath”. Could that work? “Make a bacon sandwich, put some cheese underneath,” I sigh. I have fallen short of even my own low standards. Continue reading...","https://www.theguardian.com/music/2022/aug/23/ai-rap-technology-music","60","ENTERTAINMENT"
"69","From Clairo to Sugababes, and a bunch of Yeah Yeah Yeahs: autumn 2022’s essential music","1661151631000","Kid Cudi promises next-level treats, Lindsey Buckingham does trap, Benghazi synthpop hits the road, and the CBSO celebrates evolution with a Brett Dean premiere – here is the unmissable music of the next few months Continue reading...","https://www.theguardian.com/music/2022/aug/22/from-clairo-to-sugababes-and-a-bunch-of-yeah-yeah-yeahs-autumn-2022s-essential-music","61","ENTERTAINMENT"
"70","ArcTanGent festival – metal at its spine-tingling best","1661167576000","Fernhill Farm, BristolThe likes of Cult of Luna, Amenra and Tesseract grace the return of a prized weekend of heavy and progressive talentHeavy metal is a genre crammed with overly worn cliches. Every other lyric dictates the pros of necrophilia, every other frontman screeches in cheap corpse paint and every other band logo is as legible as tea leaves. The exceptions, however, are on show at ArcTanGent, which has returned to Fernhill farm after a Covid-warranted hiatus to showcase the best of loud yet convention-shattering music. A reputation for quality bookings has seen the three-day event grow to five stages and a capacity of 10,000 in less than a decade, and the 2022 edition accompanies that growing scope with the best lineup yet.Fes make for a vibrant start on Thursday. The math-rockers prove intellectual tunes needn’t skimp on a good pop hook, as frontperson Pollyanna Holland-Wing sings while playing guitar like a virtuoso. A sombre counterweight comes from instrumentalists Pijn, who accentuate their devastation with sorrowful violins. They’re the first of a legion of post-metal bands to decimate this weekend. The genre shines brightest – ironically – with the hellish density of Thursday headliners Cult of Luna. The sextet could be the world’s heaviest band, and hearing behemoth songs such as Blood Upon Stone blast out of fog thicker than John Carpenter could conjure up affirms that idea. It’s the apex of the festival, their closest rivals being Amenra. The Belgians are an existential crisis in sonic form, casting dread-laden post-metal against panicked shrieks to curate the most perfect kind of horrible. Continue reading...","https://www.theguardian.com/music/2022/aug/22/arctangent-festival-metal-at-its-spine-tingling-best","62","ENTERTAINMENT"
"71","‘I stole CDs off the front of Reader’s Digest’: Myleene Klass’s honest playlist","1661148030000","The former Hear’Say singer grew up on Kylie and Gustav Holst, and can belt out the Clash, but whose songs will she always avoid at karaoke?The first song I remember hearingI’m from six generations of classical musicians, so my dad often played Adagio of Spartacus and Phrygia from the ballet Spartacus by Aram Khachaturian. For pop, it was House of the Rising Sun by the Animals. My home was a right old mix!The first single I boughtWhen I was 12, I taught piano to other children and some adults – I had seven pupils. My treat was to buy a top from TopShop or a record from HMV in Great Yarmouth, where I bought Love Shack by the B-52’s. Continue reading...","https://www.theguardian.com/music/2022/aug/22/myleene-klass-honest-playlist","63","ENTERTAINMENT"
"72","Sunday with Alex Kapranos: ‘I like a slice of haggis in my fry-up’","1661060700000","The musician on flower shopping in Hackney, how to brew green tea and the joy of a good pub lunchEarly to rise? On tour, you often don’t know what day of the week it is, so it depends how much I had to drink the night before. I do love that feeling of seeing an empty Sunday morning town or city. But who am I kidding? Most Sundays I like a wee bit of a lie-in.Sunday grub? Breakfast feels like a treat, as if you’ve got permission to go overboard. I love a good fry-up. To go really Scottish, add a slice of fried haggis. My favourite part is the mushrooms, but don’t just ram them in the pan. Fry sparingly and only turn once. Continue reading...","https://www.theguardian.com/music/2022/aug/21/sunday-with-alex-kapranos-i-like-a-slice-of-haggis-in-my-fry-up-","64","ENTERTAINMENT"
"73","One to watch: Agaama","1661000440000","The British Jamaican composer and vocalist gets ever more experimental on her all-embracing second EPBirmingham composer, singer and producer Agaama (the alter ego of Cassandra Gurling) makes poised, breathy music. Her vocals teem with emotion over dense instrumentals that reverberate with an undercurrent of darkness. She cites Sarah Vaughan and the Iranian Dutch songwriter Sevdaliza as influences, but it’s telling that the British Jamaican artist also loves the US rock band Tool.Agaama grew up listening to her parents’ classical and jazz records while forming her own bond to heavier sounds. She learned to sing at theatre school and later picked up trombone. As a teenager she performed in metal bands, moshed at gigs, went to UK bass music and dubstep nights and danced to hefty sound systems. Her 2020 debut EP, Safe in Noise, felt straightforwardly indebted to jazz and classical, with affecting choral harmonies and deft horn arrangements, albeit with nods to a slightly off-kilter soundworld.  Continue reading...","https://www.theguardian.com/music/2022/aug/20/one-to-watch-agaama-wandering-worlds-cassandra-gurling","65","ENTERTAINMENT"
"74","Everyone’s a cynic! Film, TV, music, books and art about pessimism","1660554034000","From Wall Street savagery to withering R&amp;B, choose art that shows humanity at its most misanthropicTaking place over one night in 2008, Margin Call is a taut display of sharp suits and sharper dialogue, in which the cantankerous colleagues at a Goldman Sachs stand-in have to decide between tanking their company or the world economy. It may lack the zany thrills of The Big Short, but by presenting the bankers as calculated insiders, its critique is altogether more damning. Against stiff competition, head trader Will Emerson (Paul Bettany) is the most cynical (and likable) when he itemises what he spends his enormous salary on to justify his callous choices. But it’s John Tuld (Jeremy Irons in a performance so charmingly evil as to rival his turn as Scar in The Lion King) who ultimately pulls the trigger, “so that we may survive!” Alex Mistlin Continue reading...","https://www.theguardian.com/tv-and-radio/2022/aug/15/cultural-rescription-film-tv-music-books-art-about-pessimism","66","ENTERTAINMENT"
"75","Kelis’s 20 greatest songs – ranked!","1660222679000","After doing battle with Beyoncé and before her new album, Dirt, we rate the best of Kelis’s career, from the ragers to the musical recipesHidden away at the end of Kelis Was Here – after the laid-back, samba-influenced closer Have a Nice Day – is a burst of Kelis at her most winningly splenetic, turning her attention to that perennial bugbear, the Haters: “Keep my name out your mouth,” she offers, “I’ll keep my foot out your butt.” Continue reading...","https://www.theguardian.com/music/2022/aug/11/kelis-20-greatest-songs-ranked","67","ENTERTAINMENT"
"76","‘Alex Turner is the greatest of his generation’: Example’s honest playlist","1659942005000","The singer-rapper can do a mean Nate Dogg and would do Wu-Tang Clan rhymes in the playground. But what would soundtrack his boxing ring walk?The first song I remember hearingI had to call my mum, and she says the first song she remembers me reacting and moving to was The Tears of a Clown by Smokey Robinson.The first single I boughtA seven-inch single of Push It by Salt-N-Pepa, aged five or six, from a car boot sale in Shepherd’s Bush, that came with a foldout poster. It’s regarded as a rap classic, but it’s actually a dance song – there are only two or three little raps and the rest is just instrumental. It’s all about the bassline and the sample. Continue reading...","https://www.theguardian.com/culture/2022/aug/08/example-rapper-honest-playlist-smokey-robinson-warrern-g-nate-dogg","68","ENTERTAINMENT"
"77","‘I got really grounded and loved it’: how grief, going home and gabber built Björk’s new album","1660885207000","For Björk’s 10th album, an unexpectedly happy lockdown in Reykjavík, her mother’s death and her youngest child leaving the nest pushed her to consider her roots. ‘I’m a homebody,’ she concluded – as long as the local swimming pool is openIf, in the winter of 2021, you had been wandering through downtown Reykjavík, you might have registered the thud-thud-thud-thud of a lockdown house party. Squeezing her “Christmas bubble” of friends into her living room, Iceland’s most famous citizen was throwing another of her “crazy DJ nights, where 20 people could come and I always ended up DJing just gabber”.According to Björk, the nails-hard 90s Dutch techno style is the perfect soundtrack to Covid life. “There’s always a BPM in our bodies, you know? And I think through Covid we were all pretty lazy, just sitting home reading books, so when we got drunk or partied it was like we went a little bit mental, then we just fell asleep before midnight. Slow energy, but then it goes double.” And that, she realised, is “a little bit gabber”. Continue reading...","https://www.theguardian.com/music/2022/aug/19/i-got-really-grounded-and-loved-it-how-grief-going-home-and-gabber-built-bjorks-new-album","69","ENTERTAINMENT"
"78","‘Trying not to be funny was a challenge’: Flight of the Conchords’ Bret McKenzie on his serious solo debut","1660992937000","He has written duets for man and Muppet, parodied Morrissey in The Simpsons, and become Hollywood’s go-to for bringing ‘heart’ to the movies. Now he’s ready to see if people want to hear the guy behind the gagsWhen he was “around 14”, Bret McKenzie became obsessed with the Leonard Cohen album I’m Your Man. Its synth-heavy tales of geopolitics, romantic devotion and the poems of Federico García Lorca made it an unusual choice for a pubescent boy in suburban New Zealand. Nevertheless, at school, he and his friends would happily sing along to tracks such as Jazz Police and First We Take Manhattan when passing between lessons.As they sang, McKenzie listened to the voices of his peers, plumbing Cohen’s baritone depths. Meanwhile his own, still unbroken, squeaked along beside them. Even then, he saw the comedy in this collision: the autumnal wit of the lyrics, the juvenile scratch of the voice. It instilled in him a new sense of how songs could be: “Serious, but also strange, and funny in a weird way,” is how he describes it. “I think that’s always stuck with me.” Continue reading...","https://www.theguardian.com/music/2022/aug/20/bret-mckenzie-flight-of-the-conchords-interview-songs-without-jokes","70","ENTERTAINMENT"
"79","‘It’s so alien' folk collective Heilung on world’s oldest song","1660834849000","Ever since the Germanic-Nordic group met at a Viking re-enactment society, they have aimed to ‘amplify history’ – powered by lavish costumes and knowing theatricalityAbout 300,000 years ago (give or take a few millennia), the human larynx dropped downwards, an evolutionary advance as vital in separating us from the apes as the development of opposable thumbs and a large cerebral cortex. It meant that our throats got larger, which enabled us to extend the sounds we could make beyond animalistic hooting and howling. Suddenly, we could talk. We could develop a vocabulary. We could sing.This development marked the birth of music, yet we really know only about relatively recent developments in that enormous history. The world’s oldest known musical instrument – a Neanderthal flute carved from the bone of a bear, found in 1995 in a Slovenian cave – is just 50,000 years old. The oldest piece of written music is far younger: a spry 4,000 years old. What remains of it is little more than notes on how to tune a lyre – certainly not enough for anyone to pull a melody from it. Continue reading...","https://www.theguardian.com/music/2022/aug/18/its-so-alien-ive-never-heard-anything-like-it-folk-collective-heilung-on-recording-the-worlds-oldest-song","71","ENTERTAINMENT"
"80","‘We’re not an army – we’re three boys from Belfast’: rap crew Kneecap laugh off their week of controversy","1660907127000","Their mural of a burning police van had politicians of all stripes up in arms. But they say they want to provoke thought, not violence“We pulled the pin and got out of there.”DJ Próvai is curiously unrecognisable without his trademark green, white and orange balaclava. The pseudonymous producer of Kneecap is sitting in a Hungarian Airbnb with his fellow band members, MCs Móglaí Bap and Mo Chara, talking over Zoom. Fifteen hundred miles from home, the Belfast hip-hop provocateurs are still processing the events of the previous weekend. Continue reading...","https://www.theguardian.com/music/2022/aug/19/rap-kneecap-belfast-interview","72","ENTERTAINMENT"
"81","Coldplay review – one massive, euphoric singalong","1661000440000","Wembley stadium, LondonWhat lights up, wears alien masks and runs on Chris Martin’s gigawatt energy? It’s Coldplay’s latest, family-friendly attempt at global dominationOh, to have been a fly on the wall at the production meetings for Coldplay’s Music of the Spheres tour, currently winding up a run of six sold-out nights at London’s Wembley stadium. Umpteen stakeholders would have pondered the tour’s environmental aspects in the wake of Coldplay’s 2019 announcement that they would stop touring while they worked out how to make it less worse for the planet.Sceptics should note that the band’s light-up wristbands, always magical, are now made of compostable plastic. Anyone with any passing knowledge of Coldplay gigs knows that the play of the colour across the venue, like a murmuration of starlings, is one of the greatest spectacles in stadium showmanship. The floor is wired to harness the kinetic energy of 90,000 bouncing souls. If only they could wire up Chris Martin himself, who exudes gigawatts of energy running around, belting out the hits. The band reportedly ferry stuff around using as little carbon as possible – although if any act could pull off a fleet of Phileas Fogg-style solar-powered hot-air zeppelins, it’s this one, with their Tiggerish optimism and penchant for unleashing brightly coloured balloons. The giant beach balls come out on Adventure of a Lifetime, two songs into this generous, career-spanning set – one that baffles as much as it dazzles. Continue reading...","https://www.theguardian.com/music/2022/aug/20/coldplay-wembley-stadium-london-review-one-massive-euphoric-singalong-music-of-the-spheres","73","ENTERTAINMENT"
